    132,U:G,H_e/H_e,trans-S/W,2
     93,U:G,H_e/H_e,trans-S/W,3
     74,U:G,H_e/H_ie,trans-S/W,2
     69,G:A,H_e/H_ie,trans-S/W,3
     41,A:C,H_e/H_e,trans-S/W,2
     28,U:G,H_e/H_ie,trans-S/W,3
     27,PSU:G,H_e/H_ie,trans-S/W,2
     22,G:A,H_ie/H_ie,trans-S/W,2
     21,G:A,H_e/H_ie,trans-S/W,2
     15,U:C,H_qe/H,trans-S/W,2
     12,PSU:G,H_e/H_ie,trans-S/W,3
     11,U:G,H_e/H_ie,trans-S/W,1
      8,G:A,H_i/H_i,trans-S/W,2
      8,G:A,H/H_qe,trans-S/W,1
      8,A:C,H/H_qe,trans-S/W,2
      6,G:A,H_qe/H_i,trans-S/W,2
      5,U:G,H_e/H_e,trans-S/W,1
      5,G:U,H/H_qe,trans-S/W,1
      5,G:G,H/H_qe,trans-S/W,1
      5,G:A,H_e/H_ie,trans-S/W,1
      4,U:G,H_e/H_e,trans-S/W,4
      4,U:C,H_e/H_e,trans-S/W,1
      4,U:A,H_ie/H_ie,trans-S/W,1
      4,G:A,H/H_i,trans-S/W,2
      4,A:A,H_e/H_ie,trans-S/W,1
      3,U:A,H_e/H_e,trans-S/W,2
      3,G:A,H_qe/H_qe,trans-S/W,2
      3,A:A,H_ie/H_ie,trans-S/W,2
      3,A:A,H_ie/H_ie,trans-S/W,1
      2,U:G,H_ie/H_ie,trans-S/W,1
      2,U:A,H_ie/H_ie,trans-S/W,2
      2,U:A,H_e/H_e,trans-S/W,1
      2,PSU:G,H_qe/H_i,trans-S/W,2
      2,G:C,H_qe/H_qe,trans-S/W,2
      2,G:A,H_qe/H_i,trans-S/W,3
      2,G:A,H/H_qe,trans-S/W,2
      2,G:A,H/H_i,trans-S/W,3
      2,C:C,H_e/H_e,trans-S/W,1
      2,C:A,H_e/H_e,trans-S/W,1
      2,A:C,H_e/H_e,trans-S/W,1
      2,A:A,H_e/H_ie,trans-S/W,2
      1,U:U,H_i/H_qe,trans-S/W,2
      1,U:U,H_e/H_e,trans-S/W,2
      1,U:G,H_ie/H_ie,trans-S/W,2
      1,U:G,H_e/H_ie,trans-S/W,4
      1,U:C,H_qe/H_qe,trans-S/W,1
      1,U:A,H_e/H_ie,trans-S/W,2
      1,PSU:OMG,H_e/H_ie,trans-S/W,2
      1,PSU:G,H_qe/H_i,trans-S/W,3
      1,PSU:G,H_ie/H_ie,trans-S/W,3
      1,PSU:G,H_e/H_ie,trans-S/W,1
      1,G:U,H_i/H_qe,trans-S/W,3
      1,G:U,H_e/H_ie,trans-S/W,2
      1,G:U,H_e/H_ie,trans-S/W,1
      1,G:G,H_e/H_ie,trans-S/W,2
      1,G:A,H_i/H_i,trans-S/W,3
      1,G:A,H_i/H_i,trans-S/W,1
      1,G:A,H/H_qe,trans-S/W,3
      1,G:A,H_e/H_ie,trans-S/W,4
      1,G:A,H_e/H_e,trans-S/W,1
      1,C:U,H_i/H,trans-S/W,2
      1,C:G,H_i/H_qe,trans-S/W,3
      1,C:A,H_qe/H_qe,trans-S/W,1
      1,C:A,H/H,trans-S/W,2
      1,C:A,H/H,trans-S/W,1
      1,C:A,H/H_qe,trans-S/W,3
      1,A:A,H_qe/H_i,trans-S/W,2
