    205,A:U,H/H_qe,trans-H/W,2
    106,A:U,H_qe/H_qe,trans-H/W,2
     50,A:C,H/H,trans-H/W,3
     44,A:U,H_qe/H,trans-H/W,2
     42,A:U,H_i/H,trans-H/W,2
     37,A:A,H/H,trans-H/W,2
     35,A:U,H_qe/H_qe,trans-H/W,1
     32,A:C,H/H_qe,trans-H/W,3
     31,A:U,H/H_i,trans-H/W,2
     24,A:U,H/H_qe,trans-H/W,3
     16,A:U,H_i/H_qe,trans-H/W,2
     16,A:U,H/H,trans-H/W,2
     15,U:G,H_qe/H,trans-H/W,1
     13,A:A,H_i/H_i,trans-H/W,2
     11,A:U,H/H_i,trans-H/W,3
     10,A:U,H_i/H_i,trans-H/W,2
      9,A:C,H_qe/H_i,trans-H/W,3
      9,A:A,H/H_qe,trans-H/W,1
      8,A:C,H_i/H,trans-H/W,2
      8,A:C,H/H,trans-H/W,2
      8,A:A,H/H_qe,trans-H/W,2
      6,A:A,H_i/H,trans-H/W,1
      5,A:A,H_qe/H,trans-H/W,2
      5,A:A,H/H,trans-H/W,1
      4,A:G,H/H_qe,trans-H/W,2
      4,A:4SU,H/H_i,trans-H/W,2
      3,G:G,H_i/H_qe,trans-H/W,2
      3,A:U,H_ie/H_e,trans-H/W,2
      3,A:U,H/H_i,trans-H/W,1
      3,A:G,H/H_qe,trans-H/W,1
      3,A:A,H_qe/H,trans-H/W,1
      2,G:G,H/H,trans-H/W,1
      2,A:U,H_qe/H,trans-H/W,3
      2,A:U,H_i/H,trans-H/W,3
      2,A:U,H_i/H_i,trans-H/W,1
      2,A:OMC,H/H_i,trans-H/W,1
      2,A:C,H/H_qe,trans-H/W,4
      2,A:A,H_qe/H_i,trans-H/W,2
      2,A:A,H_e/H_e,trans-H/W,2
      2,A:A,H_e/H_e,trans-H/W,1
      1,G:G,H/H,trans-H/W,2
      1,A:U,H_qe/H_qe,trans-H/W,3
      1,A:U,H_qe/H_i,trans-H/W,3
      1,A:U,H_i/H,trans-H/W,1
      1,A:U,H_i/H_i,trans-H/W,4
      1,A:U,H/H_qe,trans-H/W,4
      1,A:U,H/H_qe,trans-H/W,1
      1,A:U,H_e/H_e,trans-H/W,2
      1,A:U,H_e/H_e,trans-H/W,1
      1,A:C,H/H,trans-H/W,4
      1,A:A,H_qe/H_qe,trans-H/W,2
      1,A:A,H_qe/H_qe,trans-H/W,1
