    537,G:A,H/H,trans-S/H,3
    250,G:A,H_e/H_e,trans-S/H,2
    126,G:A,H_e/H_e,trans-S/H,3
    107,G:A,H_qe/H_qe,trans-S/H,3
     97,G:A,H_qe/H,trans-S/H,3
     45,G:A,H/H_qe,trans-S/H,3
     41,G:A,H/H,trans-S/H,1
     37,A:A,H/H_qe,trans-S/H,2
     36,U:A,H_e/H_e,trans-S/H,1
     36,G:A,H_qe/H,trans-S/H,2
     34,C:A,H_e/H_ie,trans-S/H,2
     33,G:A,H/H_i,trans-S/H,3
     33,A:A,H/H,trans-S/H,1
     32,G:A,H/H,trans-S/H,4
     29,G:A,H/H,trans-S/H,2
     28,C:A,H/H,trans-S/H,2
     24,G:A,H_qe/H_qe,trans-S/H,2
     24,G:A,H_ie/H_ie,trans-S/H,3
     20,G:A,H_e/H_e,trans-S/H,1
     18,U:C,H_qe/H,trans-S/H,2
     12,U:C,H_e/H_e,trans-S/H,1
     11,G:U,H/H,trans-S/H,1
     11,A:A,H/H_qe,trans-S/H,1
     10,A:A,H/H,trans-S/H,2
      9,G:A,H/H_qe,trans-S/H,2
      9,C:C,H/H,trans-S/H,2
      6,G:A,H_e/H_e,trans-S/H,4
      6,C:A,H/H,trans-S/H,1
      5,G:A,H_qe/H,trans-S/H,1
      5,G:A,H_e/H_ie,trans-S/H,3
      5,C:A,H_e/H_e,trans-S/H,1
      5,A:A,H_qe/H_qe,trans-S/H,1
      4,U:A,H_e/H_e,trans-S/H,4
      4,U:A,H_e/H_e,trans-S/H,2
      4,G:A,H_ie/H_e,trans-S/H,3
      4,G:A,H_e/H_ie,trans-S/H,2
      3,U:A,H_e/H_e,trans-S/H,3
      3,G:A,H_qe/H_qe,trans-S/H,4
      3,G:A,H_i/H_i,trans-S/H,2
      2,U:A,H_e/H_ie,trans-S/H,2
      2,G:G,H/H,trans-S/H,2
      2,G:A,H_qe/H_i,trans-S/H,3
      2,A:A,H_qe/H,trans-S/H,2
      1,U:G,H_e/H_ie,trans-S/H,2
      1,U:C,H/H,trans-S/H,2
      1,U:C,H_e/H_e,trans-S/H,2
      1,G:G,H_e/H_e,trans-S/H,1
      1,G:A,H_qe/H_i,trans-S/H,2
      1,G:A,H_i/H,trans-S/H,3
      1,G:A,H_i/H_qe,trans-S/H,3
      1,G:A,H_i/H_qe,trans-S/H,2
      1,G:A,H/H_qe,trans-S/H,1
      1,G:A,H/H_i,trans-S/H,2
      1,DA:A,H_qe/H_i,trans-S/H,1
      1,C:A,H_qe/H_qe,trans-S/H,2
      1,AVC:A,H_qe/H_qe,trans-S/H,3
      1,AVC:A,H_qe/H_qe,trans-S/H,1
      1,A:A,H_qe/H_i,trans-S/H,1
      1,A:A,H_e/H_e,trans-S/H,2
      1,A2M:A,H_qe/H_qe,trans-S/H,1
      1,A2M:A,H_qe/H_i,trans-S/H,1
      1,3DA:A,H_qe/H_qe,trans-S/H,1
